Strike,CE LTP,CE OI,CE Volume,CE IV,CE Delta,CE Gamma,CE Vega,PE LTP,PE OI,PE Volume,PE IV,PE Delta,PE Gamma,PE Vega,timestamp,Max Pain
12750,1057.3,0,0,0.0,0.0,0.0,0.0,3.75,2640,1320,20.275422740258453,-0.01546,6e-05,1.2863,2026-01-08 07:54,520865
12775,1040.2,0,0,0.0,0.0,0.0,0.0,4.3,120,720,20.429688082367672,-0.01736,6e-05,1.41937,2026-01-08 07:54,501915
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.35,279000,116760,20.16071288757281,-0.01775,7e-05,1.4467,2026-01-08 07:54,482965
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,20.601998651461276,-0.03063,0.0001,2.29023,2026-01-08 07:54,464592
12850,989.8,0,0,0.0,0.0,0.0,0.0,5.65,8640,12720,20.238904110687926,-0.02231,8e-05,1.75628,2026-01-08 07:54,446341
12875,973.3,0,0,0.0,0.0,0.0,0.0,5.7,600,13560,19.908961384642218,-0.02282,8e-05,1.79001,2026-01-08 07:54,428108
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.9,97200,75360,19.663805413290547,-0.02379,9e-05,1.85378,2026-01-08 07:54,409880
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,240,120,19.68550143340536,-0.02628,9e-05,2.02645,2026-01-08 07:54,391838
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,2040,1200,19.421125324277057,-0.02849,0.0001,2.1556,2026-01-08 07:54,373854
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.9,960,1440,19.089503931462335,-0.02804,0.0001,2.12731,2026-01-08 07:54,355874
13000,1111.15,46320,240,0.0,0.0,0.0,0.0,7.55,520800,731760,19.06603104009409,-0.03038,0.00011,2.27384,2026-01-08 07:54,337897
13025,877.8,0,0,0.0,0.0,0.0,0.0,7.6,2040,1680,18.666812897449244,-0.03114,0.00011,2.32053,2026-01-08 07:54,326092
13050,862.45,0,0,0.0,0.0,0.0,0.0,8.2,4080,8640,18.601754485041862,-0.03338,0.00012,2.45783,2026-01-08 07:54,309537
13075,847.3,0,0,0.0,0.0,0.0,0.0,9.45,1440,4200,18.536906362912102,-0.03787,0.00013,2.72751,2026-01-08 07:54,292991
13100,832.25,0,0,12.16687050461076,0.99195,5e-05,0.72915,9.35,339960,482880,18.294158515626126,-0.03798,0.00014,2.73236,2026-01-08 07:54,276450
13125,817.4,0,0,0.0,0.0,0.0,0.0,10.0,10680,12000,18.084688345993747,-0.04068,0.00015,2.88884,2026-01-08 07:54,260442
13150,802.75,0,0,0.0,0.0,0.0,0.0,11.0,8640,18720,18.043267562011728,-0.04427,0.00016,3.09341,2026-01-08 07:54,244769
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4200,6120,17.75818926599818,-0.04595,0.00016,3.18753,2026-01-08 07:54,229118
13200,821.5,1200,0,0.0,0.0,0.0,0.0,12.0,382920,557040,17.625879490417347,-0.0487,0.00017,3.34042,2026-01-08 07:54,213482
13225,759.7,0,0,0.0,0.0,0.0,0.0,14.6,2640,5280,17.4648794248501,-0.05811,0.0002,3.84079,2026-01-08 07:54,198450
13250,745.7,0,0,0.0,0.0,0.0,0.0,14.6,85440,72840,17.491538093051716,-0.05803,0.0002,3.83702,2026-01-08 07:54,183783
13275,731.85,0,0,0.0,0.0,0.0,0.0,14.75,5040,9240,17.325179467712427,-0.05896,0.0002,3.89028,2026-01-08 07:54,169207
13300,820.0,2400,360,0.0,0.0,0.0,0.0,16.7,407760,448680,17.209677942749785,-0.06598,0.00023,4.24212,2026-01-08 07:54,154762
13325,704.65,0,0,0.0,0.0,0.0,0.0,19.9,4080,10080,17.183719149169026,-0.07657,0.00025,4.75994,2026-01-08 07:54,140866
13350,691.3,0,0,13.062833818028958,0.94878,0.00024,3.47835,19.2,54240,29760,16.95314079009494,-0.07521,0.00025,4.69175,2026-01-08 07:54,127455
13375,678.15,0,0,15.297461606055329,0.91115,0.00032,5.32137,21.2,4680,11520,16.932367665922865,-0.08183,0.00027,5.00187,2026-01-08 07:54,114085
13400,732.25,4200,1200,0.0,0.0,0.0,0.0,23.3,436680,740640,16.905373402843125,-0.08869,0.00029,5.31273,2026-01-08 07:54,100820
13425,652.3,0,0,18.036192910877485,0.85587,0.00038,7.51029,25.95,1800,11280,17.06106348987614,-0.09617,0.0003,5.64749,2026-01-08 07:54,87957
13450,480.0,1080,0,0.0,0.0,0.0,0.0,26.8,21840,59760,16.61969488236271,-0.10108,0.00032,5.85043,2026-01-08 07:54,75804
13475,627.1,0,0,19.941376695004333,0.81223,0.00041,8.91301,532.2,0,0,60.31901722311257,-0.36068,0.00019,12.38573,2026-01-08 07:54,63707
13500,636.85,90360,39840,13.69767108245979,0.92184,0.00032,4.82996,31.75,613080,1782600,16.580549976816613,-0.11643,0.00036,6.47912,2026-01-08 07:54,51616
13525,631.35,120,120,9.555628595520117,0.97941,0.00016,1.64578,35.4,5520,19920,16.500190432948436,-0.12783,0.00038,6.91455,2026-01-08 07:54,45092
13550,374.75,1440,0,0.0,0.0,0.0,0.0,37.65,31080,48000,16.292940070275826,-0.13581,0.0004,7.20892,2026-01-08 07:54,34761
13575,543.05,2400,0,19.257694509164498,0.77457,0.00047,9.93326,41.55,8400,17520,16.310021622133323,-0.14693,0.00043,7.60414,2026-01-08 07:54,24461
13600,552.0,36000,11880,14.317164658344735,0.87272,0.00044,6.89336,43.0,601200,1268520,16.04806232255619,-0.15303,0.00045,7.81411,2026-01-08 07:54,14347
13625,546.0,3480,120,13.738616684450704,0.8805,0.00044,6.60931,46.35,15600,16560,15.868240165770503,-0.16401,0.00047,8.17525,2026-01-08 07:54,5132
13650,523.9,10560,480,12.608255163976834,0.89204,0.00044,6.15107,52.3,31800,30840,16.060304404680515,-0.17872,0.00049,8.63796,2026-01-08 07:54,-3318
13675,503.8,3720,720,12.87423358029114,0.87537,0.00048,6.81093,56.0,12960,28440,15.96466387366305,-0.18949,0.00051,8.95895,2026-01-08 07:54,-11395
13700,465.15,172200,27360,13.836044024887082,0.83021,0.00055,8.36188,59.5,850560,2796360,15.844932942996248,-0.19985,0.00053,9.2554,2026-01-08 07:54,-19702
13725,440.3,9240,1800,13.34823664640053,0.82373,0.00059,8.56364,63.2,24000,42240,15.633532897704146,-0.21168,0.00056,9.57588,2026-01-08 07:54,-22617
13750,429.2,18240,840,13.230585689570379,0.81777,0.0006,8.75622,69.25,65760,103440,15.649946552518134,-0.22694,0.00058,9.96623,2026-01-08 07:54,-28144
13775,421.75,9240,1800,14.585298857312058,0.77985,0.00061,9.80837,75.25,16920,19560,15.691719559287668,-0.24126,0.0006,10.3115,2026-01-08 07:54,-33388
13800,385.4,290040,115320,13.843409684395915,0.76668,0.00067,10.12112,79.6,581400,880440,15.513619403526615,-0.25396,0.00062,10.59861,2026-01-08 07:54,-38632
13825,365.8,7440,8760,13.789253649017924,0.74972,0.0007,10.51403,88.1,17520,29640,15.540108645895565,-0.27372,0.00065,11.00837,2026-01-08 07:54,-35409
13850,354.6,25560,4440,14.109216103124314,0.73068,0.00071,10.92268,93.55,42480,109800,15.48253396729894,-0.28694,0.00067,11.26524,2026-01-08 07:54,-38556
13875,327.0,11280,3960,13.615828004129948,0.71428,0.00075,11.23971,99.1,18960,55080,15.298588452591543,-0.30205,0.00069,11.5352,2026-01-08 07:54,-41143
13900,315.65,188160,348240,13.791610066594712,0.69707,0.00077,11.55034,107.0,339600,989640,15.286115789795957,-0.31958,0.00071,11.82137,2026-01-08 07:54,-43981
13925,297.0,13560,43800,13.763598566414355,0.67601,0.00079,11.88726,114.45,27360,143400,15.212192461210455,-0.33662,0.00073,12.07271,2026-01-08 07:54,-43376
13950,283.15,39240,217320,13.72147357698987,0.65988,0.00081,12.12251,121.95,54480,432840,15.172310498581593,-0.3528,0.00074,12.28889,2026-01-08 07:54,-44884
13975,262.2,9240,182040,13.204613135773405,0.64581,0.00085,12.30724,130.8,37080,346200,15.041037152058184,-0.37298,0.00076,12.52032,2026-01-08 07:54,-45801
14000,248.55,828360,3023760,13.447999024287146,0.62057,0.00086,12.58965,140.15,846720,3421920,15.130967115781853,-0.38956,0.00077,12.68982,2026-01-08 07:54,-47291
14025,235.5,19800,437640,13.844137606991296,0.59187,0.00085,12.84075,149.6,40680,610440,14.877394669843373,-0.4123,0.00079,12.87327,2026-01-08 07:54,-35629
14050,221.0,309360,974880,13.434515401295174,0.57985,0.00088,12.93468,161.25,200640,1000800,15.012807631387131,-0.43094,0.00079,12.99716,2026-01-08 07:54,-32680
14075,205.6,27000,272160,13.541889286866269,0.55269,0.00088,13.07967,171.5,14400,143640,14.76970343227681,-0.45402,0.00081,13.10326,2026-01-08 07:54,-24712
14100,192.6,512520,3090120,13.541285595992012,0.53087,0.00089,13.15569,182.9,206640,1030920,14.885598248756466,-0.47095,0.00081,13.15994,2026-01-08 07:54,-19934
14125,179.35,22800,120960,13.61340983404029,0.50597,0.00089,13.19099,195.1,8400,38640,14.799178521388853,-0.49283,0.00082,13.19089,2026-01-08 07:54,-7575
14150,165.85,25320,176400,13.489615317962652,0.48392,0.00089,13.18192,205.05,13440,45480,14.684109452008546,-0.51107,0.00082,13.1905,2026-01-08 07:54,-985
14175,155.0,13320,55320,13.538004452915828,0.46189,0.00089,13.13246,222.95,5640,4200,14.855229415910784,-0.53445,0.00081,13.14272,2026-01-08 07:54,5601
14200,143.2,443040,1775640,13.367930635161779,0.44176,0.00089,13.05437,232.0,98400,236760,14.466682467902558,-0.55662,0.00083,13.05792,2026-01-08 07:54,12172
14225,133.0,10560,43080,13.466108076342149,0.41824,0.00088,12.91491,253.6,2760,3240,14.97944526808522,-0.57454,0.00079,12.96139,2026-01-08 07:54,24077
14250,121.0,25320,120480,13.37930883548674,0.39365,0.00087,12.71884,260.85,1440,1320,14.497703029297304,-0.59556,0.00081,12.81235,2026-01-08 07:54,32024
14275,113.55,24000,40680,13.476194209935134,0.37466,0.00085,12.53529,284.35,1200,720,14.976322363268704,-0.61387,0.00077,12.65015,2026-01-08 07:54,40237
14300,101.15,313440,1168920,12.979116511039157,0.35423,0.00087,12.30713,290.0,33120,54000,14.73959025773642,-0.62615,0.00078,12.53444,2026-01-08 07:54,48482
14325,91.5,12480,63120,13.012842811725042,0.32909,0.00084,11.96314,1039.55,0,0,66.68842868002643,-0.51994,0.00018,13.1825,2026-01-08 07:54,59565
14350,334.05,120,0,35.525877390802535,0.41261,0.00033,12.88105,336.9,840,240,14.913932326675686,-0.67447,0.00073,11.91673,2026-01-08 07:54,68583
14375,283.25,0,0,32.27998101975654,0.3921,0.00036,12.71319,415.0,1080,0,15.223656281821995,-0.74014,0.00064,10.72866,2026-01-08 07:54,77466
14400,68.0,517680,1071360,12.78580692612633,0.26765,0.00078,10.88812,353.15,2640,1440,13.854227250815535,-0.71785,0.00074,11.17252,2026-01-08 07:54,86330
14425,60.95,14640,38880,12.799731498275765,0.24619,0.00074,10.42251,1110.45,0,0,67.61153175981323,-0.53607,0.00018,13.14499,2026-01-08 07:54,99968
14450,55.65,22560,87480,12.87223288849701,0.22867,0.00071,10.00655,1128.5,0,0,67.84808981039521,-0.54,0.00018,13.13258,2026-01-08 07:54,110304
14475,256.7,0,0,32.916693565122316,0.36095,0.00034,12.38892,1146.7,0,0,68.08871224765062,-0.54388,0.00018,13.11905,2026-01-08 07:54,120732
14500,43.8,846960,1893600,12.559947441813135,0.19333,0.00066,9.07151,433.0,17760,14520,14.243919704483805,-0.7784,0.00063,9.83153,2026-01-08 07:54,131035
12750,1057.3,0,0,0.0,0.0,0.0,0.0,3.75,2640,1320,20.275422739121126,-0.01546,6e-05,1.2863,2026-01-08 07:55,520865
12775,1040.2,0,0,0.0,0.0,0.0,0.0,4.3,120,720,20.429688083036122,-0.01736,6e-05,1.41937,2026-01-08 07:55,501915
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.35,279000,116760,20.160712887837214,-0.01775,7e-05,1.4467,2026-01-08 07:55,482965
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,20.601995872717765,-0.03063,0.0001,2.29023,2026-01-08 07:55,464592
12850,989.8,0,0,0.0,0.0,0.0,0.0,5.65,8640,12720,20.238904110771777,-0.02231,8e-05,1.75628,2026-01-08 07:55,446341
12875,973.3,0,0,0.0,0.0,0.0,0.0,5.7,600,13560,19.90896138495632,-0.02282,8e-05,1.79001,2026-01-08 07:55,428108
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.9,97200,75360,19.6638054136544,-0.02379,9e-05,1.85378,2026-01-08 07:55,409880
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,240,120,19.685501433510563,-0.02628,9e-05,2.02645,2026-01-08 07:55,391838
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,2040,1200,19.42112532514209,-0.02849,0.0001,2.1556,2026-01-08 07:55,373854
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.9,960,1440,19.089503931828702,-0.02804,0.0001,2.12731,2026-01-08 07:55,355874
13000,1111.15,46320,240,0.0,0.0,0.0,0.0,7.55,520800,731760,19.066031040407527,-0.03038,0.00011,2.27384,2026-01-08 07:55,337897
13025,877.8,0,0,0.0,0.0,0.0,0.0,7.6,2040,1680,18.66681289781734,-0.03114,0.00011,2.32053,2026-01-08 07:55,326092
13050,862.45,0,0,0.0,0.0,0.0,0.0,8.2,4080,8640,18.601754485373785,-0.03338,0.00012,2.45783,2026-01-08 07:55,309537
13075,847.3,0,0,0.0,0.0,0.0,0.0,9.45,1440,4200,18.536906361854967,-0.03787,0.00013,2.72751,2026-01-08 07:55,292991
13100,832.25,0,0,11.064455407937473,0.9959,3e-05,0.40073,9.35,339960,482880,18.294158515833324,-0.03798,0.00014,2.73236,2026-01-08 07:55,276450
13125,817.4,0,0,0.0,0.0,0.0,0.0,10.0,10680,12000,18.084688346254808,-0.04068,0.00015,2.88884,2026-01-08 07:55,260442
13150,802.75,0,0,0.0,0.0,0.0,0.0,11.0,8640,18720,18.04326756239139,-0.04427,0.00016,3.09341,2026-01-08 07:55,244769
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4200,6120,17.758189266342296,-0.04595,0.00016,3.18753,2026-01-08 07:55,229118
13200,821.5,1200,0,0.0,0.0,0.0,0.0,12.0,382920,557040,17.625879490836404,-0.0487,0.00017,3.34042,2026-01-08 07:55,213482
13225,759.7,0,0,0.0,0.0,0.0,0.0,14.6,2640,5280,17.464879423761957,-0.05811,0.0002,3.84079,2026-01-08 07:55,198450
13250,745.7,0,0,0.0,0.0,0.0,0.0,14.6,85440,72840,17.491538093327204,-0.05803,0.0002,3.83702,2026-01-08 07:55,183783
13275,731.85,0,0,0.0,0.0,0.0,0.0,14.75,5040,9240,17.32517946826642,-0.05896,0.0002,3.89028,2026-01-08 07:55,169207
13300,820.0,2400,360,0.0,0.0,0.0,0.0,16.7,407760,448680,17.209677942984985,-0.06598,0.00023,4.24212,2026-01-08 07:55,154762
13325,704.65,0,0,0.0,0.0,0.0,0.0,19.9,4080,10080,17.18371914819303,-0.07657,0.00025,4.75994,2026-01-08 07:55,140866
13350,691.3,0,0,13.06282573894199,0.94878,0.00024,3.47835,19.2,54240,29760,16.953140790626627,-0.07521,0.00025,4.69175,2026-01-08 07:55,127455
13375,678.15,0,0,15.297455468235613,0.91115,0.00032,5.32136,21.2,4680,11520,16.93236766616173,-0.08183,0.00027,5.00187,2026-01-08 07:55,114085
13400,732.25,4200,1200,0.0,0.0,0.0,0.0,23.3,436680,740640,16.905373403127374,-0.08869,0.00029,5.31273,2026-01-08 07:55,100820
13425,652.3,0,0,18.036187645369413,0.85587,0.00038,7.51029,25.95,1800,11280,17.061063490444333,-0.09617,0.0003,5.64749,2026-01-08 07:55,87957
13450,480.0,1080,0,0.0,0.0,0.0,0.0,26.8,21840,59760,16.619694882877386,-0.10108,0.00032,5.85043,2026-01-08 07:55,75804
13475,627.1,0,0,19.941371654156566,0.81223,0.00041,8.91301,532.2,0,0,60.319008892924316,-0.36068,0.00019,12.38573,2026-01-08 07:55,63707
13500,636.85,90360,39840,13.697671082871224,0.92184,0.00032,4.82996,31.75,613080,1782600,16.5805499770505,-0.11643,0.00036,6.47912,2026-01-08 07:55,51616
13525,631.35,120,120,9.555628599204352,0.97941,0.00016,1.64578,35.4,5520,19920,16.500190433184418,-0.12783,0.00038,6.91455,2026-01-08 07:55,45092
13550,374.75,1440,0,0.0,0.0,0.0,0.0,37.65,31080,48000,16.29294007049314,-0.13581,0.0004,7.20892,2026-01-08 07:55,34761
13575,543.05,2400,0,19.257689854722667,0.77457,0.00047,9.93326,41.55,8400,17520,16.310021622420383,-0.14693,0.00043,7.60414,2026-01-08 07:55,24461
13600,552.0,36000,11880,14.317164658944142,0.87272,0.00044,6.89336,43.0,601200,1268520,16.04806232295111,-0.15303,0.00045,7.81411,2026-01-08 07:55,14347
13625,546.0,3480,120,13.738616684732921,0.8805,0.00044,6.60931,46.35,15600,16560,15.868240165983158,-0.16401,0.00047,8.17525,2026-01-08 07:55,5132
13650,523.9,10560,480,12.608255164655743,0.89204,0.00044,6.15107,52.3,31800,30840,16.060304404988933,-0.17872,0.00049,8.63796,2026-01-08 07:55,-3318
13675,503.8,3720,720,12.874233581168593,0.87537,0.00048,6.81093,56.0,12960,28440,15.964663873887172,-0.18949,0.00051,8.95895,2026-01-08 07:55,-11395
13700,465.15,172200,27360,13.8360440255053,0.83021,0.00055,8.36188,59.5,850560,2796360,15.84493294313253,-0.19985,0.00053,9.2554,2026-01-08 07:55,-19702
13725,440.3,9240,1800,13.348236646990468,0.82373,0.00059,8.56364,63.2,24000,42240,15.633532897886404,-0.21168,0.00056,9.57588,2026-01-08 07:55,-22617
13750,429.2,18240,840,13.230585690377078,0.81777,0.0006,8.75622,69.25,65760,103440,15.649946552769784,-0.22694,0.00058,9.96623,2026-01-08 07:55,-28144
13775,421.75,9240,1800,14.585298858093228,0.77985,0.00061,9.80837,75.25,16920,19560,15.691719559494102,-0.24126,0.0006,10.3115,2026-01-08 07:55,-33388
13800,385.4,290040,115320,13.84340968487266,0.76668,0.00067,10.12112,79.6,581400,880440,15.513619403793893,-0.25396,0.00062,10.59861,2026-01-08 07:55,-38632
13825,365.8,7440,8760,13.789253649570579,0.74972,0.0007,10.51403,88.1,17520,29640,15.540108646297885,-0.27372,0.00065,11.00837,2026-01-08 07:55,-35409
13850,354.6,25560,4440,14.109216103580104,0.73068,0.00071,10.92268,93.55,42480,109800,15.482533967408138,-0.28694,0.00067,11.26524,2026-01-08 07:55,-38556
13875,327.0,11280,3960,13.615828004429236,0.71428,0.00075,11.23971,99.1,18960,55080,15.298588452747971,-0.30205,0.00069,11.5352,2026-01-08 07:55,-41143
13900,315.65,188160,348240,13.79161006685781,0.69707,0.00077,11.55034,107.0,339600,989640,15.286115789956845,-0.31958,0.00071,11.82137,2026-01-08 07:55,-43981
13925,297.0,13560,43800,13.763598567951627,0.67601,0.00079,11.88726,114.45,27360,143400,15.212192461585483,-0.33662,0.00073,12.07271,2026-01-08 07:55,-43376
13950,283.15,39240,217320,13.72147357707926,0.65988,0.00081,12.12251,121.95,54480,432840,15.172310498741556,-0.3528,0.00074,12.28889,2026-01-08 07:55,-44884
13975,262.2,9240,182040,13.20461313602586,0.64581,0.00085,12.30724,130.8,37080,346200,15.041037152252862,-0.37298,0.00076,12.52032,2026-01-08 07:55,-45801
14000,248.55,828360,3023760,13.44799902449565,0.62057,0.00086,12.58965,140.15,846720,3421920,15.130967116069952,-0.38956,0.00077,12.68982,2026-01-08 07:55,-47291
14025,235.5,19800,437640,13.844137607350081,0.59187,0.00085,12.84075,149.6,40680,610440,14.877394669917967,-0.4123,0.00079,12.87327,2026-01-08 07:55,-35629
14050,221.0,309360,974880,13.434515401657057,0.57985,0.00088,12.93468,161.25,200640,1000800,15.012807631465463,-0.43094,0.00079,12.99716,2026-01-08 07:55,-32680
14075,205.6,27000,272160,13.541889287226908,0.55269,0.00088,13.07967,171.5,14400,143640,14.769703432612365,-0.45402,0.00081,13.10326,2026-01-08 07:55,-24712
14100,192.6,512520,3090120,13.54128559607603,0.53087,0.00089,13.15569,182.9,206640,1030920,14.885598248635077,-0.47095,0.00081,13.15994,2026-01-08 07:55,-19934
14125,179.35,22800,120960,13.613409834361164,0.50597,0.00089,13.19099,195.1,8400,38640,14.799178521421982,-0.49283,0.00082,13.19089,2026-01-08 07:55,-7575
14150,165.85,25320,176400,13.489615318238426,0.48392,0.00089,13.18192,205.05,13440,45480,14.68410945240522,-0.51107,0.00082,13.1905,2026-01-08 07:55,-985
14175,155.0,13320,55320,13.538004453033608,0.46189,0.00089,13.13246,222.95,5640,4200,14.85522941614795,-0.53445,0.00081,13.14272,2026-01-08 07:55,5601
14200,143.2,443040,1775640,13.367930635397432,0.44176,0.00089,13.05437,232.0,98400,236760,14.46668246802852,-0.55662,0.00083,13.05792,2026-01-08 07:55,12172
14225,133.0,10560,43080,13.466108076739028,0.41824,0.00088,12.91491,253.6,2760,3240,14.979445268209716,-0.57454,0.00079,12.96139,2026-01-08 07:55,24077
14250,121.0,25320,120480,13.379308836135618,0.39365,0.00087,12.71884,260.85,1440,1320,14.497703029404157,-0.59556,0.00081,12.81235,2026-01-08 07:55,32024
14275,113.55,24000,40680,13.476194210058528,0.37466,0.00085,12.53529,284.35,1200,720,14.97632236349464,-0.61387,0.00077,12.65015,2026-01-08 07:55,40237
14300,101.15,313440,1168920,12.979116511370053,0.35423,0.00087,12.30713,290.0,33120,54000,14.739590257895486,-0.62615,0.00078,12.53444,2026-01-08 07:55,48482
14325,91.5,12480,63120,13.012842811835803,0.32909,0.00084,11.96314,1039.55,0,0,66.6884196908499,-0.51994,0.00018,13.1825,2026-01-08 07:55,59565
14350,334.05,120,0,35.525871319457096,0.41261,0.00033,12.88106,336.9,840,240,14.913932326341179,-0.67447,0.00073,11.91673,2026-01-08 07:55,68583
14375,283.25,0,0,32.27997545989996,0.3921,0.00036,12.71319,415.0,1080,0,15.223655683408563,-0.74014,0.00064,10.72867,2026-01-08 07:55,77466
14400,68.0,517680,1071360,12.785806926313892,0.26765,0.00078,10.88812,353.15,2640,1440,13.854227250893903,-0.71785,0.00074,11.17252,2026-01-08 07:55,86330
14425,60.95,14640,38880,12.799731498462924,0.24619,0.00074,10.42251,1110.45,0,0,67.61152265028812,-0.53607,0.00018,13.14499,2026-01-08 07:55,99968
14450,55.65,22560,87480,12.872232888798285,0.22867,0.00071,10.00655,1128.5,0,0,67.84808067558167,-0.54,0.00018,13.13258,2026-01-08 07:55,110304
14475,256.7,0,0,32.91668793395189,0.36095,0.00034,12.38892,1146.7,0,0,68.0887030869925,-0.54388,0.00018,13.11905,2026-01-08 07:55,120732
14500,43.8,846960,1893600,12.559947442331243,0.19333,0.00066,9.07151,433.0,17760,14520,14.243919704510361,-0.7784,0.00063,9.83153,2026-01-08 07:55,131035
12750,1057.3,0,0,0.0,0.0,0.0,0.0,3.75,2640,1320,20.774371102512852,-0.01537,6e-05,1.2572,2026-01-08 08:19,520865
12775,1040.2,0,0,0.0,0.0,0.0,0.0,4.3,120,720,20.844436837825288,-0.01731,6e-05,1.39215,2026-01-08 08:19,501915
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.35,279000,116760,20.53174465854263,-0.01773,7e-05,1.42093,2026-01-08 08:19,482965
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,22.365189414731624,-0.02891,9e-05,2.14558,2026-01-08 08:19,464592
12850,989.8,0,0,0.0,0.0,0.0,0.0,5.65,8640,12720,20.65239915682977,-0.02224,8e-05,1.72251,2026-01-08 08:19,446341
12875,973.3,0,0,0.0,0.0,0.0,0.0,5.7,600,13560,20.32145363072643,-0.02275,8e-05,1.75523,2026-01-08 08:19,428108
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.9,97200,75360,20.072669112616037,-0.02371,9e-05,1.81769,2026-01-08 08:19,409880
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,240,120,20.103119968060078,-0.02631,9e-05,1.9836,2026-01-08 08:19,391838
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,2040,1200,19.97907875522399,-0.0282,0.0001,2.10164,2026-01-08 08:19,373854
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.9,960,1440,19.489766022100532,-0.02795,0.0001,2.08572,2026-01-08 08:19,355874
13000,1111.15,46320,240,0.0,0.0,0.0,0.0,7.55,520800,731760,19.419391245156163,-0.03034,0.00011,2.23321,2026-01-08 08:19,337897
13025,877.8,0,0,0.0,0.0,0.0,0.0,7.6,2040,1680,19.06758639188941,-0.03102,0.00011,2.27438,2026-01-08 08:19,326092
13050,862.45,0,0,0.0,0.0,0.0,0.0,8.2,4080,8640,18.94728496053159,-0.03334,0.00012,2.41386,2026-01-08 08:19,309537
13075,847.3,0,0,0.0,0.0,0.0,0.0,9.45,1440,4200,19.05801962516068,-0.03753,0.00013,2.66033,2026-01-08 08:19,292991
13100,832.25,0,0,0.0,0.0,0.0,0.0,9.35,339960,482880,18.63475192118877,-0.03793,0.00014,2.68344,2026-01-08 08:19,276450
13125,817.4,0,0,0.0,0.0,0.0,0.0,10.0,10680,12000,18.48277635444829,-0.04051,0.00014,2.83064,2026-01-08 08:19,260442
13150,802.75,0,0,0.0,0.0,0.0,0.0,11.0,8640,18720,18.431353932003006,-0.0441,0.00016,3.03219,2026-01-08 08:19,244769
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4200,6120,18.13228830702834,-0.04579,0.00016,3.1254,2026-01-08 08:19,229118
13200,821.5,1200,0,0.0,0.0,0.0,0.0,12.0,382920,557040,17.951273500614732,-0.04865,0.00017,3.28103,2026-01-08 08:19,213482
13225,759.7,0,0,0.0,0.0,0.0,0.0,14.6,2640,5280,18.28830593734588,-0.05665,0.00019,3.70214,2026-01-08 08:19,198450
13250,745.7,0,0,0.0,0.0,0.0,0.0,14.6,85440,72840,17.87394817449153,-0.05779,0.0002,3.76063,2026-01-08 08:19,183783
13275,731.85,0,0,0.0,0.0,0.0,0.0,14.75,5040,9240,17.497881895102637,-0.05938,0.00021,3.84175,2026-01-08 08:19,169207
13300,820.0,2400,360,0.0,0.0,0.0,0.0,16.7,407760,448680,17.564555074435518,-0.06579,0.00022,4.16117,2026-01-08 08:19,154762
13325,704.65,0,0,0.0,0.0,0.0,0.0,19.9,4080,10080,17.862448938590163,-0.07521,0.00024,4.61248,2026-01-08 08:19,140866
13350,691.3,0,0,0.0,0.0,0.0,0.0,19.2,54240,29760,17.273189300127296,-0.0751,0.00025,4.6074,2026-01-08 08:19,127455
13375,678.15,0,0,0.0,0.0,0.0,0.0,21.2,4680,11520,17.252503992446645,-0.08172,0.00027,4.91193,2026-01-08 08:19,114085
13400,732.25,4200,1200,13.30074238504165,0.95876,0.0002,2.87217,23.3,436680,740640,17.217873729915404,-0.0886,0.00029,5.21859,2026-01-08 08:19,100820
13425,652.3,0,0,0.0,0.0,0.0,0.0,25.95,1800,11280,17.250799155040873,-0.09676,0.00031,5.57009,2026-01-08 08:19,87957
13450,480.0,1080,0,0.0,0.0,0.0,0.0,26.8,21840,59760,16.935637908878086,-0.10094,0.00032,5.74515,2026-01-08 08:19,75804
13475,627.1,0,0,0.0,0.0,0.0,0.0,532.2,0,0,64.50909470914426,-0.3475,0.00018,12.01154,2026-01-08 08:19,63707
13500,636.85,90360,39840,12.911501557278024,0.9381,0.00029,3.96876,31.75,613080,1782600,16.798916531208512,-0.11686,0.00036,6.38341,2026-01-08 08:19,51616
13525,631.35,120,120,16.156676632491813,0.88242,0.00038,6.41135,35.4,5520,19920,16.861900721615616,-0.12733,0.00038,6.7799,2026-01-08 08:19,45092
